Wall time,Step,Value
1529804775,20323,0.130759448
1529805170,20332,0.129851744
1529805279,20334,0.142711088
1529806850,20353,0.135193631
1529807754,20373,0.16257517
1529808197,20383,0.11516054
1529808817,20397,0.11176759
1529808857,20398,0.118297458
1529811311,20438,0.130501583
1529811403,20440,0.107635632
1529813125,20462,0.113016404
1529814118,20485,0.132680938
1529816596,20526,0.139940754
1529816808,20531,0.102408275
