Wall time,Step,Value
1530525807.3152246,42,10.723749160766602
1530525813.3711631,45,10.710611343383789
1530525865.9853394,71,10.56519889831543
1530525912.534902,94,10.538656234741211
1530526042.3391786,158,10.412116050720215
1530526060.572304,167,10.393139839172363
1530526186.33121,229,10.261577606201172
1530526196.386173,234,10.253519058227539
1530526957.4274583,255,10.23553466796875
1530526993.6825778,273,10.21157455444336
1530527063.9602606,308,10.145031929016113
1530527067.96772,310,10.142377853393555
1530527084.0586183,318,10.070555686950684
1530527292.5818212,421,9.888463973999023
1530527371.3169107,460,9.806517601013184
1530527399.554092,474,9.815143585205078
1530528239.5651178,536,9.681524276733398
1530528325.416438,579,9.604887962341309
1530528339.3480222,586,9.59333324432373
1530528435.5021262,634,9.508091926574707
1530528461.4296193,647,9.498838424682617
1530528509.4498177,671,9.441526412963867
1530528595.5717914,714,9.36711597442627
1530528611.7943177,722,9.321944236755371
1530529426.5248246,771,9.24447250366211
1530529454.718488,785,9.220229148864746
1530529488.9244945,802,9.171356201171875
1530529501.0779848,808,9.147643089294434
1530529557.690529,836,9.153464317321777
1530529830.4674714,971,8.873807907104492
1530530635.3200228,1014,8.783390998840332
1530530741.972923,1066,8.67655086517334
1530530818.8405745,1104,8.655353546142578
1530530972.6012194,1180,8.435357093811035
1530531854.628766,1261,8.332857131958008
1530531964.7452235,1316,8.279549598693848
1530531970.7475238,1319,8.235169410705566
1530531999.024721,1333,8.186720848083496
1530532007.0066085,1337,8.182554244995117
1530532103.0298479,1385,8.11418342590332
1530532117.100607,1392,8.114094734191895
1530532205.6327212,1436,8.035942077636719
1530532265.72534,1466,7.945842742919922
1530533098.095554,1523,7.875900745391846
1530533156.6149151,1552,7.7883992195129395
1530533188.8782709,1568,7.758642673492432
1530533221.0389428,1584,7.75285530090332
1530534238.6028728,1640,7.660497665405273
1530534340.59601,1691,7.5889997482299805
1530534376.6018553,1709,7.47222375869751
1530534394.622366,1718,7.56408166885376
1530534426.56128,1734,7.4898881912231445
1530534432.580381,1737,7.4960832595825195
1530535235.2419038,1781,7.393534183502197
1530535361.4916477,1844,7.258098125457764
1530535405.619947,1866,7.262854099273682
1530535411.6300905,1869,7.244296550750732
1530535427.6514397,1877,7.255797863006592
1530535507.5961246,1917,7.1715922355651855
1530535541.6197705,1934,7.075216770172119
1530535567.5417147,1947,7.0605950355529785
1530536468.4466033,2036,6.939208507537842
1530536591.8390446,2096,6.877805233001709
1530536777.4429715,2187,6.665036201477051
1530536801.753733,2199,6.632701396942139
1530536866.5282555,2231,6.58918571472168
1530536878.6252685,2237,6.560832977294922
1530537642.8006408,2257,6.5363450050354
1530537652.8788955,2262,6.530829429626465
1530537744.2268698,2307,6.425350189208984
1530537769.4441192,2319,6.426753520965576
1530537914.7580085,2389,6.261539459228516
1530537916.8657334,2390,6.223228454589844
1530538014.344402,2436,6.223578929901123
1530538050.3174546,2453,6.1658854484558105
1530538054.5677695,2455,6.140647888183594
1530538065.108505,2460,6.184725284576416
1530538118.0584981,2485,6.0716729164123535
1530538120.187811,2486,6.068662643432617
1530538145.4989004,2498,6.082611560821533
1530538880.33603,2503,6.055091857910156
1530538939.682981,2532,5.996335029602051
1530538969.7725952,2547,5.987445831298828
1530538981.8133764,2553,6.00433874130249
1530539247.2253716,2685,5.686223030090332
1530539357.805058,2740,5.63295841217041
1530540173.0606837,2789,5.517626762390137
1530540391.0488272,2896,5.327869415283203
1530540536.1109378,2967,5.224216938018799
1530541416.0209842,3038,5.139758110046387
1530541422.0882473,3041,5.108379364013672
1530541539.100856,3099,4.935357570648193
1530541664.6984057,3161,4.897418022155762
1530542722.7408147,3230,4.809792995452881
1530542751.4432256,3244,4.776731491088867
1530542755.4402275,3246,4.790092945098877
1530542757.452103,3247,4.795290946960449
1530543607.3039582,3305,4.6560468673706055
1530543962.9085627,3480,4.328328609466553
1530544929.702143,3600,4.0759992599487305
1530544965.9249852,3618,4.076642990112305
1530544969.9134398,3620,4.10416316986084
1530545070.5695252,3670,3.97050142288208
1530545214.1041546,3741,3.8080315589904785
1530546035.021728,3793,3.7616822719573975
1530546076.8700223,3814,3.729128837585449
1530546090.924486,3821,3.7295541763305664
1530546304.1900454,3928,3.5224547386169434
1530546360.0791023,3956,3.40897536277771
1530546416.2124214,3984,3.3810901641845703
1530547233.3933804,4036,3.3944523334503174
1530547357.142689,4098,3.143843650817871
1530547552.3206925,4196,3.049807548522949
1530547614.1435473,4227,3.03694224357605
1530547624.1288564,4232,3.0130040645599365
1530548509.6914995,4317,2.879964828491211
1530548513.6980307,4319,2.848529577255249
1530548675.8561013,4400,2.678962230682373
1530548860.268435,4492,2.5780863761901855
1530549610.8846169,4509,2.495776653289795
1530549653.0150206,4530,2.476560592651367
1530549849.7151606,4628,2.398040533065796
1530549921.8451595,4664,2.3404743671417236
1530549929.877201,4668,2.3241422176361084
1530549945.9262986,4676,2.3082470893859863
1530550882.1096146,4788,2.0974180698394775
1530550909.9476569,4802,2.1021008491516113
1530551937.5721803,4840,2.196408987045288
1530551963.2027214,4852,2.0444979667663574
1530552052.3298898,4894,2.069244146347046
1530552214.5527604,4971,1.9573795795440674
1530552220.8490968,4974,1.9331438541412354
1530553119.8515205,5050,1.7977259159088135
1530553123.9859083,5052,1.774263620376587
1530553238.7302697,5106,1.8066461086273193
1530553298.034063,5134,1.698319435119629
1530553519.9854205,5239,1.7563539743423462
1530554465.178645,5329,1.5230529308319092
1530554499.0341578,5345,1.532230019569397
1530554528.105746,5359,1.5159941911697388
1530554652.8154714,5420,1.3909943103790283
1530555576.0484872,5517,1.2631855010986328
1530555640.3810072,5549,1.22867751121521
1530555871.324917,5664,1.2182430028915405
1530555901.3638968,5679,1.01002037525177
1530555989.7053657,5723,1.0598416328430176
1530556871.044831,5808,1.0137081146240234
1530556904.9635842,5825,0.989686906337738
1530556910.9230967,5828,0.9494791030883789
1530556982.6507468,5864,0.9325017929077148
1530556996.5745258,5871,0.9054681062698364
1530557068.4495137,5907,0.8749487400054932
1530557110.3433728,5928,0.9681723117828369
1530557234.0766032,5990,0.9746423959732056
1530557986.3410032,6010,0.8263068199157715
1530558207.3136947,6121,0.7692916393280029
1530558227.2380102,6131,0.8410027027130127
1530558364.462155,6200,0.8440845012664795
1530558390.436069,6213,0.7615906596183777
1530558402.378865,6219,0.7168741226196289
1530558428.151801,6232,0.7644215822219849
1530559252.4898596,6289,0.7538242340087891
1530559298.395184,6312,0.6888086795806885
1530559308.3728564,6317,0.7391148805618286
1530559425.8177197,6376,0.7288426160812378
1530561322.0803423,6520,0.7323251366615295
1530561429.608008,6574,0.7094495892524719
1530561489.0224915,6603,0.6312865018844604
1530561602.3777442,6657,0.6366602778434753
1530561684.2609808,6696,0.5738385319709778
1530561690.837825,6699,0.6322965621948242
1530561716.1646006,6711,0.5974873304367065
1530561781.291111,6742,0.6191362142562866
1530562750.4561636,6846,0.6202786564826965
1530562767.4948428,6854,0.5439304113388062
1530562799.2724307,6869,0.5945917367935181
1530563004.6506307,6966,0.6660841107368469
1530563059.953843,6992,0.5560809969902039
1530563862.9091585,7014,0.49424052238464355
1530564048.825018,7106,0.508731484413147
1530564064.9035625,7114,0.4802896976470947
1530564147.4954426,7155,0.4665447175502777
